TrustCent	TrustProv	TrustLocal	V7B	Peking	year_88_89	year_87_90	year_86_91	year_85_92	year_84_93	year_84_94	Female	marriage	T	start_year	method	Age_Enter_college	V01a	V23	V4a	Education	CCP	GovtJob	Income2	X_c	X2	X3	DX	DX2	DX3	D	method.1	birth_date
10.0	10.0	9.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.75	3.0	2.0	3.0	3.0	0.0	0.0	4.0	-0.668493150684981	0.446883092512732	-0.298738286501684	-0.668493150684981	0.446883092512732	-0.298738286501684	1.0	2.0	1970.04809782514
5.0	4.0	2.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.3333740234375	3.0	2.0	2.0	2.0	1.0	1.0	5.0	3.74813282587752	14.0484996804206	52.6556428065143	0.0	0.0	0.0	0.0	2.0	1973.43283526832
8.0	5.0	2.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	19.5833740234375	2.0	2.0	1.0	1.0	0.0	1.0	2.0	2.49813282587752	6.2406676157268	15.5900166262379	0.0	0.0	0.0	0.0	2.0	1974.12153166626
8.0	8.0	8.0	3.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.3333740234375	3.0	2.0	3.0	3.0	0.0	1.0	2.0	-1.25186717412248	1.56717142164541	-1.96189045898074	-1.25186717412248	1.56717142164541	-1.96189045898074	1.0	2.0	1968.66379072284
7.0	6.0	5.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	19.75	3.0	2.0	1.0	1.0	0.0	1.0	7.0	2.33150684931502	5.43592418840285	12.6738944776184	0.0	0.0	0.0	0.0	2.0	1973.94143387023
10.0	9.0	5.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.1666259765625	3.0	2.0	2.0	2.0	1.0	1.0	2.0	2.91488087275252	8.49653050233849	24.7663742460248	0.0	0.0	0.0	0.0	2.0	1974.03507719375
9.0	8.0	7.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	19.1666259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1970.37634338113
10.0	9.0	8.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.5833740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.81845937856
10.0	10.0	10.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	17.8333740234375	3.0	2.0	1.0	1.0	0.0	0.0	6.0	3.24813282587752	10.5503668545431	34.2689929052915	0.0	0.0	0.0	0.0	2.0	1973.15268918872
9.0	8.0	7.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	19.3333740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	2.74813282587752	7.55223402866556	20.754542242885	0.0	0.0	0.0	0.0	2.0	1974.40555685805
5.0	5.0	3.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	22.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.9667618121
10.0	9.0	7.0	5.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	21.4166259765625	2.0	2.0	1.0	1.0	1.0	0.0	6.0	-0.335119127247481	0.112304829447113	-0.0376354964299937	-0.335119127247481	0.112304829447113	-0.0376354964299937	1.0	2.0	1970.9214030127
8.0	7.0	6.0	4.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	20.0	3.0	2.0	1.0	1.0	0.0	1.0	7.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1974.31994913938
10.0	9.0	8.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	0.0	0.0	1991.0	2.0	18.1666259765625	2.0	1.0	1.0	1.0	0.0	1.0	3.0	2.91488087275252	8.49653050233849	24.7663742460248	0.0	0.0	0.0	0.0	2.0	1972.88036356494
4.0	2.0	2.0	3.0	0.0					1.0	1.0	0.0	0.0	0.0	1993.0	2.0	18.9166259765625	3.0	1.0	1.0	1.0	0.0	1.0	5.0	4.16488087275252	17.3462326842198	72.2449927208216	0.0	0.0	0.0	0.0	2.0	1975.70339612523
10.0	10.0	10.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.5833740234375	3.0	2.0	2.0	2.0	1.0	1.0	7.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.30197269516
10.0	10.0	10.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1989.0	2.0	18.4166259765625	3.0	1.0	1.0	1.0	1.0	0.0	8.0	0.664880872752519	0.442066574952152	0.293921610168904	0.0	0.0	0.0	0.0	2.0	1971.89766106987
10.0	9.0	8.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	17.8333740234375	3.0	2.0	2.0	2.0	0.0	1.0	4.0	1.24813282587752	1.557835551033	1.94438568856328	0.0	0.0	0.0	0.0	2.0	1972.33596132556
10.0	9.0	8.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	19.6666259765625	2.0	2.0	3.0	3.0	1.0	1.0	3.0	-2.58511912724748	6.68284090206078	-17.2759398402691	-2.58511912724748	6.68284090206078	-17.2759398402691	1.0	2.0	1968.2002453492
10.0	9.0	5.0	1.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.1666259765625	1.0	2.0	1.0	1.0	0.0	1.0	5.0	2.91488087275252	8.49653050233849	24.7663742460248	0.0	0.0	0.0	0.0	2.0	1974.31948721083
10.0	9.0	8.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	18.1666259765625	3.0	2.0	2.0	2.0	1.0	1.0	4.0	2.91488087275252	8.49653050233849	24.7663742460248	0.0	0.0	0.0	0.0	2.0	1972.85982269142
9.0	8.0	6.0	4.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	19.0	1.0	2.0	1.0	1.0	1.0	1.0	5.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1975.53599802358
6.0	3.0	0.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.8333740234375	2.0	2.0	1.0	1.0	0.0	1.0	4.0	3.24813282587752	10.5503668545431	34.2689929052915	0.0	0.0	0.0	0.0	2.0	1974.64081515186
10.0	9.0	9.0	4.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.4166259765625	3.0	2.0	1.0	1.0	1.0	1.0	2.0	3.66488087275252	13.4313518114673	49.2243043490563	0.0	0.0	0.0	0.0	2.0	1973.80989324721
1.0	1.0	1.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.1666259765625	3.0	2.0	1.0	1.0	1.0	0.0	3.0	2.91488087275252	8.49653050233849	24.7663742460248	0.0	0.0	0.0	0.0	2.0	1974.49940232653
9.0	8.0	5.0	5.0	1.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	21.25	1.0	2.0	2.0	2.0	1.0	1.0	3.0	0.831506849315019	0.69140364045779	0.574906862681992	0.0	0.0	0.0	0.0	2.0	1971.85079792654
9.0	9.0	9.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	19.6666259765625	3.0	2.0	1.0	1.0	1.0	0.0	4.0	1.41488087275252	2.00188788408093	2.83243287658112	0.0	0.0	0.0	0.0	2.0	1972.99727574689
10.0	10.0	9.0	5.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.75	1.0	2.0	1.0	1.0	1.0	1.0	9.0	3.33150684931502	11.0989378870329	36.976187590772	0.0	0.0	0.0	0.0	2.0	1973.5091401008
10.0	9.0	8.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1989.0	2.0	18.5833740234375	3.0	1.0	2.0	2.0	0.0	1.0	3.0	0.498132825877519	0.248136312216723	0.123604842407343	0.0	0.0	0.0	0.0	2.0	1970.66419878881
10.0	10.0	9.0	5.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	21.3333740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	2.74813282587752	7.55223402866556	20.754542242885	0.0	0.0	0.0	0.0	2.0	1973.07074869331
3.0	2.0	0.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	1.0	1986.0	2.0	18.8333740234375	3.0	2.0	2.0	2.0	1.0	1.0	4.0	-2.75186717412248	7.57277294401285	-20.8392652817118	-2.75186717412248	7.57277294401285	-20.8392652817118	1.0	2.0	1968.02601224231
9.0	8.0	9.0	4.0	1.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	18.0833740234375	3.0	2.0	2.0	2.0	0.0	0.0	4.0	2.99813282587752	8.98880044160432	26.9496176692363	0.0	0.0	0.0	0.0	2.0	1974.1685236576
6.0	7.0	8.0	4.0	1.0						1.0	1.0	1.0	0.0	1994.0	2.0	24.5833740234375	2.0	2.0	1.0	1.0	0.0	1.0	5.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.38488088734
10.0	8.0	2.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	0.0	0.0	1991.0	2.0	17.9166259765625	3.0	1.0	1.0	1.0	1.0	1.0	4.0	3.16488087275252	10.0164709387147	31.7009372864198	0.0	0.0	0.0	0.0	2.0	1974.24003677489
8.0	6.0	6.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.0833740234375	2.0	2.0	2.0	2.0	1.0	1.0	4.0	2.99813282587752	8.98880044160432	26.9496176692363	0.0	0.0	0.0	0.0	2.0	1973.97997231642
4.0	4.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1989.0	2.0	18.75	1.0	1.0	2.0	2.0	1.0	1.0	4.0	0.331506849315019	0.109896791142771	0.0364315389815707	0.0	0.0	0.0	0.0	2.0	1970.13532669935
8.0	6.0	4.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.75	3.0	2.0	1.0	1.0	0.0	0.0	4.0	2.33150684931502	5.43592418840285	12.6738944776184	0.0	0.0	0.0	0.0	2.0	1972.36087569594
8.0	7.0	3.0	4.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.5833740234375	1.0	2.0	1.0	1.0	0.0	1.0	6.0	3.49813282587752	12.2369332674818	42.8064179510509	0.0	0.0	0.0	0.0	2.0	1974.09809384681
9.0	9.0	9.0	5.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.5	3.0	2.0	1.0	1.0	1.0	1.0	5.0	2.58150684931502	6.66417761306036	17.2036201531671	0.0	0.0	0.0	0.0	2.0	1972.4539044355
4.0	4.0	4.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	18.8333740234375	3.0	2.0	2.0	2.0	1.0	1.0	4.0	4.24813282587752	18.0466325062981	76.6644919465533	0.0	0.0	0.0	0.0	2.0	1975.52970605297
10.0	9.0	8.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.1666259765625	3.0	2.0	1.0	1.0	1.0	1.0	5.0	2.91488087275252	8.49653050233849	24.7663742460248	0.0	0.0	0.0	0.0	2.0	1972.94887428917
6.0	5.0	4.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	19.5833740234375	1.0	2.0	1.0	1.0	0.0	1.0	5.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.97754244646
7.0	6.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1990.0	2.0	19.25	3.0	1.0	3.0	3.0	0.0	1.0	6.0	0.831506849315019	0.69140364045779	0.574906862681992	0.0	0.0	0.0	0.0	2.0	1971.20457255188
9.0	8.0	9.0	5.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	20.5833740234375	2.0	2.0	2.0	2.0	1.0	1.0	3.0	2.49813282587752	6.2406676157268	15.5900166262379	0.0	0.0	0.0	0.0	2.0	1973.29431981687
10.0	10.0	10.0	5.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.0833740234375	3.0	2.0	2.0	2.0	1.0	1.0	3.0	3.99813282587752	15.9850660933594	63.9104174716818	0.0	0.0	0.0	0.0	2.0	1974.81777605228
3.0	4.0	7.0	3.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.6666259765625	1.0	2.0	1.0	1.0	0.0	1.0	3.0	3.41488087275252	11.661411375091	39.8223306540969	0.0	0.0	0.0	0.0	2.0	1973.67860991182
8.0	7.0	8.0	2.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	20.25	2.0	2.0	2.0	2.0	1.0	1.0	3.0	-0.168493150684981	0.0283899418277516	-0.00478351074632119	-0.168493150684981	0.0283899418277516	-0.00478351074632119	1.0	2.0	1970.66294079693
10.0	9.0	8.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	19.0	1.0	2.0	1.0	1.0	0.0	1.0	3.0	1.08150684931502	1.1696570651153	1.2649921272719	0.0	0.0	0.0	0.0	2.0	1971.07464588853
5.0	2.0	0.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.6666259765625	1.0	2.0	1.0	1.0	1.0	1.0	4.0	1.41488087275252	2.00188788408093	2.83243287658112	0.0	0.0	0.0	0.0	2.0	1972.51654358953
6.0	5.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.9166259765625	1.0	2.0	1.0	1.0	1.0	0.0	5.0	1.16488087275252	1.35694744770467	1.58068212716152	0.0	0.0	0.0	0.0	2.0	1971.16303415317
10.0	9.0	5.0	5.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	19.6666259765625	3.0	2.0	1.0	1.0	0.0	1.0	4.0	3.41488087275252	11.661411375091	39.8223306540969	0.0	0.0	0.0	0.0	2.0	1974.50494907284
9.0	7.0	6.0	5.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	19.8333740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	4.24813282587752	18.0466325062981	76.6644919465533	0.0	0.0	0.0	0.0	2.0	1975.66161437519
10.0	10.0	10.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	20.1666259765625	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1971.37584360689
6.0	5.0	2.0	4.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	21.5	3.0	2.0	1.0	1.0	1.0	1.0	4.0	2.58150684931502	6.66417761306036	17.2036201531671	0.0	0.0	0.0	0.0	2.0	1972.39200264635
10.0	0.0	0.0	1.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	20.25	3.0	2.0	1.0	1.0	0.0	1.0	5.0	-0.168493150684981	0.0283899418277516	-0.00478351074632119	-0.168493150684981	0.0283899418277516	-0.00478351074632119	1.0	2.0	1971.20793892723
8.0	6.0	4.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.9166259765625	3.0	2.0	1.0	1.0	1.0	1.0	4.0	1.16488087275252	1.35694744770467	1.58068212716152	0.0	0.0	0.0	0.0	2.0	1971.15889541619
9.0	7.0	6.0	1.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.25	1.0	2.0	1.0	1.0	0.0	1.0	3.0	0.831506849315019	0.69140364045779	0.574906862681992	0.0	0.0	0.0	0.0	2.0	1972.26879403321
7.0	5.0	0.0	5.0	0.0			1.0	1.0	1.0	1.0	1.0	0.0	0.0	1991.0	2.0	21.5	3.0	1.0	1.0	1.0	0.0	1.0	4.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1969.77115634782
8.0	8.0	3.0	4.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.25	3.0	2.0	1.0	1.0	1.0	1.0	4.0	3.83150684931502	14.6804447363479	56.2482245583076	0.0	0.0	0.0	0.0	2.0	1974.87958738487
9.0	9.0	10.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	18.0833740234375	3.0	2.0	2.0	2.0	1.0	1.0	4.0	0.998132825877519	0.996269138094242	0.994408930140567	0.0	0.0	0.0	0.0	2.0	1971.05623362307
8.0	8.0	8.0	4.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	20.5833740234375	3.0	2.0	2.0	2.0	1.0	1.0	3.0	3.49813282587752	12.2369332674818	42.8064179510509	0.0	0.0	0.0	0.0	2.0	1974.41887834156
8.0	6.0	4.0	5.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	19.0833740234375	3.0	2.0	2.0	2.0	1.0	1.0	4.0	3.99813282587752	15.9850660933594	63.9104174716818	0.0	0.0	0.0	0.0	2.0	1975.16457618354
8.0	7.0	6.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.0833740234375	3.0	2.0	3.0	3.0	1.0	1.0	4.0	2.99813282587752	8.98880044160432	26.9496176692363	0.0	0.0	0.0	0.0	2.0	1973.34975015698
9.0	8.0	7.0	5.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	20.8333740234375	1.0	2.0	1.0	1.0	0.0	1.0	6.0	3.24813282587752	10.5503668545431	34.2689929052915	0.0	0.0	0.0	0.0	2.0	1974.66841937741
8.0	8.0	7.0	4.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	20.3333740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	2.74813282587752	7.55223402866556	20.754542242885	0.0	0.0	0.0	0.0	2.0	1972.73184422124
8.0	7.0	6.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	17.9166259765625	2.0	2.0	1.0	1.0	1.0	1.0	9.0	3.16488087275252	10.0164709387147	31.7009372864198	0.0	0.0	0.0	0.0	2.0	1973.25815553823
7.0	6.0	5.0	5.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.6666259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	2.41488087275252	5.83164962958597	14.0827391470815	0.0	0.0	0.0	0.0	2.0	1972.82933025761
10.0	8.0	6.0	5.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.1666259765625	1.0	2.0	1.0	1.0	0.0	1.0	2.0	3.91488087275252	15.3262922478435	60.0006083712978	0.0	0.0	0.0	0.0	2.0	1975.22137050936
10.0	1.0	0.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.9166259765625	3.0	2.0	1.0	1.0	1.0	1.0	4.0	1.16488087275252	1.35694744770467	1.58068212716152	0.0	0.0	0.0	0.0	2.0	1972.07930370513
8.0	6.0	4.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	17.9166259765625	1.0	2.0	1.0	1.0	0.0	1.0	5.0	1.16488087275252	1.35694744770467	1.58068212716152	0.0	0.0	0.0	0.0	2.0	1971.10999658005
10.0	5.0	3.0	4.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	22.75	3.0	2.0	1.0	1.0	1.0	1.0	8.0	0.331506849315019	0.109896791142771	0.0364315389815707	0.0	0.0	0.0	0.0	2.0	1971.54605788318
10.0	5.0	1.0	3.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	19.4166259765625	2.0	2.0	1.0	1.0	0.0	1.0	3.0	1.66488087275252	2.77182832045719	4.61476395328292	0.0	0.0	0.0	0.0	2.0	1973.06203608727
9.0	8.0	6.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.6666259765625	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1969.17851074273
9.0	2.0	0.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.0833740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	1.99813282587752	3.99253478984928	7.97761482205585	0.0	0.0	0.0	0.0	2.0	1973.00864922069
7.0	8.0	7.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1987.0	2.0	19.1666259765625	3.0	1.0	2.0	2.0	0.0	1.0	3.0	-2.08511912724748	4.3477217748133	-9.06551783261357	-2.08511912724748	4.3477217748133	-9.06551783261357	1.0	2.0	1969.19163084216
7.0	6.0	5.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	19.4166259765625	3.0	2.0	1.0	1.0	0.0	1.0	5.0	0.664880872752519	0.442066574952152	0.293921610168904	0.0	0.0	0.0	0.0	2.0	1970.90329522686
9.0	8.0	7.0	4.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.1666259765625	3.0	2.0	1.0	1.0	0.0	1.0	4.0	3.91488087275252	15.3262922478435	60.0006083712978	0.0	0.0	0.0	0.0	2.0	1973.97608088888
8.0	6.0	2.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	21.3333740234375	3.0	2.0	1.0	1.0	0.0	0.0	3.0	-0.251867174122481	0.063437073400444	-0.0159777164119702	-0.251867174122481	0.063437073400444	-0.0159777164119702	1.0	2.0	1969.85679791262
10.0	9.0	8.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.1666259765625	1.0	2.0	1.0	1.0	1.0	1.0	4.0	3.91488087275252	15.3262922478435	60.0006083712978	0.0	0.0	0.0	0.0	2.0	1974.89588816417
5.0	5.0	5.0	3.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.8333740234375	3.0	2.0	2.0	2.0	1.0	0.0	3.0	3.24813282587752	10.5503668545431	34.2689929052915	0.0	0.0	0.0	0.0	2.0	1973.43912905967
10.0	7.0	5.0	5.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	21.0	1.0	2.0	1.0	1.0	1.0	1.0	5.0	3.08150684931502	9.49568446237538	29.2610167097439	0.0	0.0	0.0	0.0	2.0	1973.34953358583
10.0	5.0	4.0	4.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	21.25	3.0	2.0	1.0	1.0	1.0	1.0	3.0	2.83150684931502	8.01743103771787	22.701410897209	0.0	0.0	0.0	0.0	2.0	1973.75506823231
9.0	7.0	4.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.8333740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	1.24813282587752	1.557835551033	1.94438568856328	0.0	0.0	0.0	0.0	2.0	1971.64571053255
10.0	10.0	10.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	17.75	3.0	2.0	1.0	1.0	1.0	1.0	4.0	3.33150684931502	11.0989378870329	36.976187590772	0.0	0.0	0.0	0.0	2.0	1973.65484201489
10.0	6.0	4.0	5.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	19.1666259765625	3.0	2.0	2.0	2.0	1.0	1.0	7.0	3.91488087275252	15.3262922478435	60.0006083712978	0.0	0.0	0.0	0.0	2.0	1973.65574276866
8.0	10.0	9.0	5.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.75	3.0	2.0	2.0	2.0	1.0	1.0	4.0	-1.66849315068498	2.78386939388269	-4.64486701609482	-1.66849315068498	2.78386939388269	-4.64486701609482	1.0	2.0	1969.72442849213
10.0	8.0	6.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	22.5833740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.31099543907
10.0	10.0	10.0	3.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	19.8333740234375	2.0	2.0	1.0	1.0	1.0	1.0	4.0	1.24813282587752	1.557835551033	1.94438568856328	0.0	0.0	0.0	0.0	2.0	1971.69218856702
10.0	9.0	8.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.3333740234375	2.0	2.0	3.0	3.0	1.0	1.0	4.0	2.74813282587752	7.55223402866556	20.754542242885	0.0	0.0	0.0	0.0	2.0	1972.49669248518
7.0	7.0	8.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1989.0	2.0	19.0833740234375	3.0	1.0	2.0	2.0	1.0	1.0	3.0	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	1.0	2.0	1971.22401722847
9.0	8.0	6.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.4166259765625	1.0	2.0	1.0	1.0	0.0	1.0	3.0	-0.335119127247481	0.112304829447113	-0.0376354964299937	-0.335119127247481	0.112304829447113	-0.0376354964299937	1.0	2.0	1971.29647963215
5.0	4.0	4.0	4.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	19.8333740234375	2.0	2.0	1.0	1.0	0.0	1.0	3.0	4.24813282587752	18.0466325062981	76.6644919465533	0.0	0.0	0.0	0.0	2.0	1974.36184514686
10.0	10.0	10.0	5.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	20.9166259765625	3.0	2.0	1.0	1.0	1.0	0.0	4.0	3.16488087275252	10.0164709387147	31.7009372864198	0.0	0.0	0.0	0.0	2.0	1973.07494891016
9.0	8.0	7.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	17.8333740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	3.24813282587752	10.5503668545431	34.2689929052915	0.0	0.0	0.0	0.0	2.0	1973.99508256977
